-254.7398576749096,468.54311394408955,80.57615002526894
334.3197804102017,145.6866539738806,-124.3194295909494
-158.2309194317715,-126.02563687690647,133.39313449340446
-36.95035224008419,222.08361671421423,-305.1139776699905
178.31565513616303,144.5185508476179,76.3452618938317
-318.0216354798893,255.40084811052657,-58.90713517861494
-33.572077540963136,-41.853466614385795,100.349102862347
164.0475242346651,-119.62717418741776,-335.3599755722193
-389.7588675647736,40.3802043810585,106.34620504587915
-144.2391413608287,-40.4478348145163,-348.64914783390975
51.68845827431822,114.068163619376,423.54007382611564
138.95877214220434,188.0936962838646,-165.14851048946943
83.66260134831066,205.9439001993456,15.946204510892699
-32.532243721364864,12.34840925539924,-102.78357214819142
-330.786378157923,171.17636572436288,42.438382956048336
74.8066098906017,-180.10350992786448,-170.3370411578875
-34.6323794248551,-266.83577169313236,28.824812762916796
191.66776319057905,182.42030838327526,145.47699983454584
11.06740187264512,18.503736234259684,-139.1946342854127
-243.03827699988614,2.183726997330588,-58.65806325430686
24.944254487671206,138.1233948696548,-47.12843598715966
-100.8538408978167,-84.19751755697717,-95.5975542022488
43.40150211180069,100.65728428636199,-8.19991050125452
-190.4656538912163,55.104060334942986,421.3693351952768
-177.78193294226008,101.18226746721474,38.279059934609464
116.76377120309293,276.963025764759,275.6001013371427
222.4468822193666,-87.74541283306162,23.91208995247002
-511.6524002788447,32.47063721619447,65.95712764779286
-94.036871316119,137.5418685719746,138.5113665961148
-190.41822902364524,232.5537031158661,-82.33146493959953
-116.11363941069675,-168.7514137513991,130.57232779170923
-281.2957500638498,-182.43858456507874,-406.1751703568223
142.96111914005678,-93.5471473828355,-119.03632583170051
-15.688348846122807,8.21916481110633,-278.69769847536384
60.547025327322125,-35.891358043421384,288.862536579827
66.10234376263504,256.67055652243425,167.7204011993653
6.807658175186708,81.11453576072657,56.215412170308596
119.3110033650979,206.29662384633994,270.46571153409747
-74.92165616593249,105.27706039455593,-17.679096325656644
8.491026324713332,88.86021261501617,-49.521146644840414
56.02258793162302,204.12569152137542,-265.577482795572
-200.4015302051349,-123.40906816245291,163.27035182610678
241.44998231099987,-260.1427462472995,-182.4910314297841
-23.93716120243892,-141.15928145243205,-118.3717528092643
223.5285415857981,82.87946792963425,55.35725242837442
71.74762804056827,-38.57694240116239,-277.66336088652986
148.63036938460536,11.15149045098099,100.05618940110608
382.98835149885883,73.14713007758455,-198.65951454298508
164.9728861120047,20.605532604597197,-44.81340822082233
-51.55603857491665,-25.57825792048416,-228.18281761367265
262.86633022321365,98.73840158266884,320.0025503902313
244.49739166751544,86.7369909844968,299.7972078292857
13.858145884070373,-175.95413117349918,96.83970307868238
-79.02904079382321,267.4327955815238,14.575917456896827
425.14965477411664,-79.12298748767023,-43.4973808160201
77.64279079552091,-58.38221129726615,77.25884425437597
227.32581909415202,-70.67090065258644,87.89423602596028
409.85654053481005,-198.6029758401787,2.385366142111425
132.7192853636237,-115.31278155077294,15.775500174134885
-117.37270917130306,-259.4673019203121,-47.21802083330914
134.24505233335069,293.6189668973882,-183.26342791117884
-166.9874495511103,194.25371626735551,8.33851247357287
